2024-08-05 12:37:12 200 [GET /api/v1/summoners/autocomplete?q=x&region=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 23:01:59 200 [GET /api/v1/summoners/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 426]
2024-08-05 23:01:59 200 [GET /api/v1/leagues/by-summoner/gCt1TmNi6xggwbwp7VMn0u8RKm_e9qKLm41te3IURxB-3v0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:01:59 200 [GET /api/v1/rank/champions?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 679]
2024-08-05 23:01:59 200 [GET /api/v1/matches?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 432534]
2024-08-05 23:02:13 200 [GET /api/v1/summoners/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 426]
2024-08-05 23:02:13 200 [GET /api/v1/leagues/by-summoner/gCt1TmNi6xggwbwp7VMn0u8RKm_e9qKLm41te3IURxB-3v0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:02:13 200 [GET /api/v1/rank/champions?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 943]
2024-08-05 23:02:13 200 [GET /api/v1/matches?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 660954]
2024-08-05 23:02:34 200 [GET /api/v1/summoners/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 426]
2024-08-05 23:02:34 200 [GET /api/v1/rank/champions?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 952]
2024-08-05 23:02:34 200 [GET /api/v1/leagues/by-summoner/gCt1TmNi6xggwbwp7VMn0u8RKm_e9qKLm41te3IURxB-3v0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:02:34 200 [GET /api/v1/matches?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 660954]
2024-08-05 23:02:37 200 [GET /api/v1/summoners/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 426]
2024-08-05 23:02:37 200 [GET /api/v1/rank/champions?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 952]
2024-08-05 23:02:37 200 [GET /api/v1/leagues/by-summoner/gCt1TmNi6xggwbwp7VMn0u8RKm_e9qKLm41te3IURxB-3v0 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:02:38 200 [GET /api/v1/matches?puuid=mva2rgxzK8p_56DzDv3gnYm4wlrzGFP4Cams6bnene2XfL2BGXzWtvQEHe1RwKcfcMQ4itIFFuK6IQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%ED%86%A0%EC%98%88%EB%8A%94%20%EB%AA%BB%EB%A7%90%EB%A0%A4-1129] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 660954]
2024-08-05 23:03:39 200 [GET /api/v1/summoners/KR/CNA-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 389]
2024-08-05 23:03:39 200 [GET /api/v1/rank/champions?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 12]
2024-08-05 23:03:39 200 [GET /api/v1/leagues/by-summoner/P5uJ5YAZSp27TMJRPsQnu4idctvfe_bgU4EzLFr3ZHZxbKw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 158]
2024-08-05 23:03:39 200 [GET /api/v1/matches?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 42535]
2024-08-05 23:03:48 200 [GET /api/v1/summoners/KR/CNA-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 389]
2024-08-05 23:03:48 200 [GET /api/v1/rank/champions?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 944]
2024-08-05 23:03:48 200 [GET /api/v1/leagues/by-summoner/P5uJ5YAZSp27TMJRPsQnu4idctvfe_bgU4EzLFr3ZHZxbKw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 158]
2024-08-05 23:03:49 200 [GET /api/v1/matches?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 852615]
2024-08-05 23:04:05 200 [GET /api/v1/summoners/KR/CNA-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 389]
2024-08-05 23:04:05 200 [GET /api/v1/rank/champions?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 941]
2024-08-05 23:04:05 200 [GET /api/v1/leagues/by-summoner/P5uJ5YAZSp27TMJRPsQnu4idctvfe_bgU4EzLFr3ZHZxbKw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 158]
2024-08-05 23:04:06 200 [GET /api/v1/matches?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 852615]
2024-08-05 23:05:55 200 [GET /api/v1/summoners/KR/CNA-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 389]
2024-08-05 23:05:55 200 [GET /api/v1/leagues/by-summoner/P5uJ5YAZSp27TMJRPsQnu4idctvfe_bgU4EzLFr3ZHZxbKw HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 158]
2024-08-05 23:05:55 200 [GET /api/v1/rank/champions?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 941]
2024-08-05 23:05:55 200 [GET /api/v1/matches?puuid=mhOR9KJ59uSMfPUqoKuuoWp6mVSWZSPle_6UNl1pxGUuLkIeHQnk7hoOlS7eu0o0fF_RYXvZ1xHbZw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/CNA-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 852615]
2024-08-05 23:05:59 200 [GET /api/v1/rank?platform=kr&type=SOLO&page=1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/rank?pageNo=1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 1369]
2024-08-05 23:06:00 200 [GET /api/v1/summoners/KR/Zinie-K%20T HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 410]
2024-08-05 23:06:00 200 [GET /api/v1/leagues/by-summoner/HwPKPFUdCb3ySUcjYEZ0105-OEc6uRrjGvQfuMikjrcFa7c HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:06:00 200 [GET /api/v1/rank/champions?puuid=HkZYGQfBgGUHlQoB1PQqD8h1edk8HdFcuyYsukmLw6NJNaIl9mQCYvnfbb0IS41khKcWciFqXFslGQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 956]
2024-08-05 23:06:01 200 [GET /api/v1/matches?puuid=HkZYGQfBgGUHlQoB1PQqD8h1edk8HdFcuyYsukmLw6NJNaIl9mQCYvnfbb0IS41khKcWciFqXFslGQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 681669]
2024-08-05 23:06:05 200 [GET /api/v1/summoners/KR/Zinie-K%20T HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 410]
2024-08-05 23:06:05 200 [GET /api/v1/leagues/by-summoner/HwPKPFUdCb3ySUcjYEZ0105-OEc6uRrjGvQfuMikjrcFa7c HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:06:05 200 [GET /api/v1/rank/champions?puuid=HkZYGQfBgGUHlQoB1PQqD8h1edk8HdFcuyYsukmLw6NJNaIl9mQCYvnfbb0IS41khKcWciFqXFslGQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 956]
2024-08-05 23:06:06 200 [GET /api/v1/matches?puuid=HkZYGQfBgGUHlQoB1PQqD8h1edk8HdFcuyYsukmLw6NJNaIl9mQCYvnfbb0IS41khKcWciFqXFslGQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Zinie-K%20T] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 681669]
2024-08-05 23:06:09 200 [GET /api/v1/summoners/KR/%EC%9E%BC%EB%9D%B5%EC%9D%B4-0208 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9E%BC%EB%9D%B5%EC%9D%B4-0208] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 415]
2024-08-05 23:06:09 200 [GET /api/v1/rank/champions?puuid=xyVLJkLHNh1YlwmO1P_E9JDyFELjw5DOyJcWEcQ5DMltD822jK5NfaUZdZTXqUKhrizl2_ookSIYYw&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9E%BC%EB%9D%B5%EC%9D%B4-0208] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 939]
2024-08-05 23:06:09 200 [GET /api/v1/leagues/by-summoner/ZuvepocQlMxUwM9QfcYU2Td0wcXaCTxhHCRonTlHwdg5l5Y HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9E%BC%EB%9D%B5%EC%9D%B4-0208] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:06:10 200 [GET /api/v1/matches?puuid=xyVLJkLHNh1YlwmO1P_E9JDyFELjw5DOyJcWEcQ5DMltD822jK5NfaUZdZTXqUKhrizl2_ookSIYYw&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/%EC%9E%BC%EB%9D%B5%EC%9D%B4-0208] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 673542]
2024-08-05 23:06:21 200 [GET /api/v1/summoners/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 415]
2024-08-05 23:06:21 200 [GET /api/v1/rank/champions?puuid=hGIbqwQ2g_Q_14iQ3KEjgTmCB9W9oAWQQWYjmYmTU-yn0dGiMf8piBufNbd0lMRRSNq0ZOKqPY1MPQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 939]
2024-08-05 23:06:21 200 [GET /api/v1/leagues/by-summoner/entOLq2WQy7GYfWoOofL-aGby2JO6FsCtFzG8MREmATfx9U HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 166]
2024-08-05 23:06:22 200 [GET /api/v1/matches?puuid=hGIbqwQ2g_Q_14iQ3KEjgTmCB9W9oAWQQWYjmYmTU-yn0dGiMf8piBufNbd0lMRRSNq0ZOKqPY1MPQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 650851]
2024-08-05 23:25:37 200 [GET /api/v1/summoners/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 415]
2024-08-05 23:25:37 200 [GET /api/v1/leagues/by-summoner/entOLq2WQy7GYfWoOofL-aGby2JO6FsCtFzG8MREmATfx9U HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 309]
2024-08-05 23:25:37 200 [GET /api/v1/rank/champions?puuid=hGIbqwQ2g_Q_14iQ3KEjgTmCB9W9oAWQQWYjmYmTU-yn0dGiMf8piBufNbd0lMRRSNq0ZOKqPY1MPQ&season=23&platform=KR HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 954]
2024-08-05 23:25:39 200 [GET /api/v1/matches?puuid=hGIbqwQ2g_Q_14iQ3KEjgTmCB9W9oAWQQWYjmYmTU-yn0dGiMf8piBufNbd0lMRRSNq0ZOKqPY1MPQ&pageNo=0&platform=kr HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/NS%20Ady-%EC%95%88%EC%84%B1%ED%83%95%EB%A9%B4%EB%A7%A8] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 647840]
2024-08-05 23:25:46 200 [GET /api/v1/summoners/KR/Destiny-KR1 HTTP/1.1: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36 http://localhost:5173/summoner/KR/Destiny-KR1] [Remote Host: 0:0:0:0:0:0:0:1] [Size: 404]
